2025-03-14 22:40:20,368 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:40:20,370 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:40:20,371 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:43:47,820 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:43:48,002 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:43:48,002 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:44:22,455 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:44:28,460 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:44:28,461 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:47:52,491 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:47:58,184 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:47:58,185 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:48:14,940 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:48:47,159 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:48:47,159 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:53:37,684 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:53:37,687 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:53:37,688 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:53:45,324 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:53:45,502 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:53:45,503 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:53:56,308 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:54:02,074 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:54:02,074 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:54:13,650 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:54:13,652 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:54:13,653 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:54:27,848 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:54:27,856 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:54:27,857 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:54:50,926 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:54:50,931 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:54:50,932 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:55:08,934 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:55:08,941 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:55:08,942 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:55:18,200 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:55:18,203 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:55:18,204 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:55:23,422 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:55:23,451 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:55:23,452 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:55:47,658 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:56:19,791 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:56:19,792 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:56:45,745 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:56:45,919 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
